"timestamp","pm10","pm2.5","pm1","noise","illuminance","irradiance","temperature","humidity","presure","voltage","batery","panel","sensor"
"2020-09-07T07:46:56.000Z","{""value"":15.4,""max"":21,""min"":12,""sd"":2.44}","{""value"":14.2,""max"":15,""min"":12,""sd"":0.94}","{""value"":9.67,""max"":12,""min"":8,""sd"":1.35}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.29,""max"":22.33,""min"":22.25,""sd"":0.07}","{""value"":74.38,""max"":74.49,""min"":74.22,""sd"":0.17}","{""value"":900.33,""max"":900.43,""min"":900.25,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}",
"2020-09-07T07:46:56.000Z","{""value"":11.93,""max"":13,""min"":9,""sd"":1.22}","{""value"":11.4,""max"":13,""min"":9,""sd"":1.24}","{""value"":8.67,""max"":10,""min"":8,""sd"":0.62}",,,,,,,,,,2
"2020-09-07T07:31:46.000Z","{""value"":15.03,""max"":25,""min"":11,""sd"":2.34}","{""value"":13.43,""max"":16,""min"":11,""sd"":1.66}","{""value"":8.87,""max"":10,""min"":8,""sd"":0.8}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590.02,""max"":591,""min"":590,""sd"":0.23}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.36,""max"":22.41,""min"":22.33,""sd"":0.08}","{""value"":74.29,""max"":74.62,""min"":74.04,""sd"":0.25}","{""value"":900.41,""max"":900.46,""min"":900.37,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.03}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-07T07:31:46.000Z","{""value"":13.43,""max"":16,""min"":12,""sd"":1.04}","{""value"":12.9,""max"":16,""min"":11,""sd"":1.19}","{""value"":9.43,""max"":11,""min"":8,""sd"":0.94}",,,,,,,,,,2
"2020-09-07T07:16:36.000Z","{""value"":15,""max"":19,""min"":12,""sd"":2.3}","{""value"":12.87,""max"":18,""min"":9,""sd"":2.85}","{""value"":9.07,""max"":11,""min"":7,""sd"":1.16}",,,,,,,,,,2
"2020-09-07T07:16:36.000Z","{""value"":13.73,""max"":18,""min"":11,""sd"":1.87}","{""value"":11.27,""max"":13,""min"":10,""sd"":0.8}","{""value"":7.67,""max"":8,""min"":7,""sd"":0.49}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590.63,""max"":591,""min"":590,""sd"":0.66}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.5,""max"":22.56,""min"":22.41,""sd"":0.09}","{""value"":74.33,""max"":74.82,""min"":73.99,""sd"":0.32}","{""value"":900.5,""max"":900.59,""min"":900.39,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.01}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.02}",
"2020-09-07T07:01:27.000Z","{""value"":16.13,""max"":23,""min"":10,""sd"":3.51}","{""value"":14.78,""max"":19,""min"":10,""sd"":2.87}","{""value"":9.7,""max"":13,""min"":7,""sd"":1.9}",,,,,,,,,,2
"2020-09-07T07:01:27.000Z","{""value"":17.77,""max"":26,""min"":12,""sd"":2.23}","{""value"":15,""max"":20,""min"":12,""sd"":2.16}","{""value"":8.7,""max"":12,""min"":7,""sd"":1.02}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.69,""max"":22.74,""min"":22.55,""sd"":0.1}","{""value"":73.81,""max"":74.96,""min"":73.06,""sd"":0.58}","{""value"":900.67,""max"":900.8,""min"":900.53,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.03}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.04,""min"":0,""sd"":0.04}",
"2020-09-07T06:46:18.000Z","{""value"":16.4,""max"":18,""min"":15,""sd"":1.06}","{""value"":15.73,""max"":17,""min"":15,""sd"":0.7}","{""value"":11.73,""max"":13,""min"":11,""sd"":0.7}",,,,,,,,,,2
"2020-09-07T06:46:18.000Z","{""value"":17.33,""max"":25,""min"":14,""sd"":3.22}","{""value"":15.27,""max"":19,""min"":14,""sd"":1.39}","{""value"":9.87,""max"":12,""min"":9,""sd"":0.74}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.82,""max"":22.88,""min"":22.71,""sd"":0.12}","{""value"":74.16,""max"":74.94,""min"":73.08,""sd"":0.59}","{""value"":900.72,""max"":900.78,""min"":900.66,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.03}",
"2020-09-07T06:31:07.000Z","{""value"":18.27,""max"":27,""min"":15,""sd"":1.96}","{""value"":15.07,""max"":17,""min"":13,""sd"":1.02}","{""value"":9.4,""max"":11,""min"":8,""sd"":0.98}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.84,""max"":22.87,""min"":22.82,""sd"":0.06}","{""value"":74.67,""max"":74.81,""min"":74.48,""sd"":0.17}","{""value"":900.68,""max"":900.74,""min"":900.62,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-07T06:31:07.000Z","{""value"":15,""max"":20,""min"":11,""sd"":1.86}","{""value"":12.87,""max"":16,""min"":11,""sd"":1.1}","{""value"":10.1,""max"":12,""min"":9,""sd"":0.89}",,,,,,,,,,2
"2020-09-07T06:15:57.000Z","{""value"":20.2,""max"":30,""min"":16,""sd"":3.91}","{""value"":17.27,""max"":21,""min"":16,""sd"":1.44}","{""value"":10.27,""max"":12,""min"":9,""sd"":0.8}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.81,""max"":22.83,""min"":22.79,""sd"":0.05}","{""value"":74.74,""max"":74.98,""min"":74.59,""sd"":0.21}","{""value"":900.74,""max"":900.86,""min"":900.64,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0.02}","{""value"":0,""max"":0,""min"":0,""sd"":0}",
"2020-09-07T06:15:57.000Z","{""value"":16.33,""max"":19,""min"":14,""sd"":1.72}","{""value"":15.2,""max"":18,""min"":13,""sd"":1.74}","{""value"":11.13,""max"":14,""min"":10,""sd"":1.06}",,,,,,,,,,2
"2020-09-07T06:00:47.000Z","{""value"":16.83,""max"":21,""min"":13,""sd"":1.32}","{""value"":15.57,""max"":18,""min"":13,""sd"":1.09}","{""value"":11.3,""max"":13,""min"":9,""sd"":1}",,,,,,,,,,2
"2020-09-07T06:00:47.000Z","{""value"":23.23,""max"":28,""min"":20,""sd"":1.71}","{""value"":19.17,""max"":22,""min"":16,""sd"":1.2}","{""value"":11.4,""max"":14,""min"":9,""sd"":1.62}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.81,""max"":22.88,""min"":22.78,""sd"":0.08}","{""value"":74.18,""max"":74.69,""min"":73.62,""sd"":0.4}","{""value"":901.01,""max"":901.17,""min"":900.83,""sd"":0.16}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0.05}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.06}",
"2020-09-07T05:45:36.000Z","{""value"":13.93,""max"":16,""min"":12,""sd"":1.39}","{""value"":11.4,""max"":14,""min"":9,""sd"":1.45}","{""value"":8.6,""max"":10,""min"":7,""sd"":0.99}",,,,,,,,,,2
"2020-09-07T05:45:36.000Z","{""value"":15.07,""max"":22,""min"":12,""sd"":3.22}","{""value"":13.47,""max"":16,""min"":12,""sd"":1.3}","{""value"":7.87,""max"":10,""min"":7,""sd"":0.92}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.86,""max"":22.88,""min"":22.82,""sd"":0.07}","{""value"":73.68,""max"":73.91,""min"":73.28,""sd"":0.27}","{""value"":901.17,""max"":901.28,""min"":901.11,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.01}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0.05}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.03}",
"2020-09-07T05:30:04.000Z","{""value"":15.6,""max"":21,""min"":12,""sd"":1.56}","{""value"":13.63,""max"":18,""min"":10,""sd"":1.51}","{""value"":10.73,""max"":14,""min"":8,""sd"":1.34}",,,,,,,,,,2
"2020-09-07T05:30:04.000Z","{""value"":16.13,""max"":26,""min"":11,""sd"":2.99}","{""value"":13.8,""max"":16,""min"":11,""sd"":1.69}","{""value"":8.97,""max"":10,""min"":8,""sd"":0.84}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.94,""max"":23.02,""min"":22.86,""sd"":0.1}","{""value"":74.15,""max"":74.73,""min"":73.68,""sd"":0.35}","{""value"":901.47,""max"":901.67,""min"":901.29,""sd"":0.17}","{""value"":4.91,""max"":4.92,""min"":4.9,""sd"":0.03}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0.05}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.03}",
"2020-09-07T05:14:52.000Z","{""value"":19.13,""max"":23,""min"":16,""sd"":2.39}","{""value"":17.07,""max"":20,""min"":15,""sd"":1.83}","{""value"":12.2,""max"":13,""min"":11,""sd"":0.68}",,,,,,,,,,2
"2020-09-07T05:14:52.000Z","{""value"":19.07,""max"":22,""min"":16,""sd"":1.87}","{""value"":16.27,""max"":18,""min"":15,""sd"":0.88}","{""value"":10.67,""max"":12,""min"":10,""sd"":0.72}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.14,""max"":23.23,""min"":23.04,""sd"":0.11}","{""value"":74.7,""max"":74.96,""min"":74.41,""sd"":0.29}","{""value"":901.88,""max"":902.06,""min"":901.66,""sd"":0.19}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.03}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0.03}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-07T04:59:37.000Z","{""value"":21.8,""max"":28,""min"":15,""sd"":2.65}","{""value"":19.8,""max"":24,""min"":15,""sd"":2.14}","{""value"":14.37,""max"":17,""min"":11,""sd"":1.28}",,,,,,,,,,2
"2020-09-07T04:59:37.000Z","{""value"":22.4,""max"":28,""min"":19,""sd"":1.49}","{""value"":19.79,""max"":22,""min"":18,""sd"":1.1}","{""value"":13.19,""max"":14,""min"":11,""sd"":0.98}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591.62,""max"":592,""min"":591,""sd"":0.55}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.38,""max"":23.49,""min"":23.19,""sd"":0.14}","{""value"":73.6,""max"":74.98,""min"":72.85,""sd"":0.79}","{""value"":902.08,""max"":902.19,""min"":901.97,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0.02}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-07T04:44:24.000Z","{""value"":21,""max"":28,""min"":18,""sd"":2.67}","{""value"":19,""max"":21,""min"":18,""sd"":1.07}","{""value"":13.53,""max"":14,""min"":12,""sd"":0.64}",,,,,,,,,,2
"2020-09-07T04:44:24.000Z","{""value"":23.14,""max"":30,""min"":20,""sd"":2.88}","{""value"":21.21,""max"":23,""min"":20,""sd"":0.97}","{""value"":13.57,""max"":15,""min"":12,""sd"":0.94}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.53,""max"":23.64,""min"":23.44,""sd"":0.12}","{""value"":73.24,""max"":73.89,""min"":72.75,""sd"":0.49}","{""value"":902.21,""max"":902.28,""min"":902.12,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.04}",
"2020-09-07T04:29:14.000Z","{""value"":25.13,""max"":33,""min"":15,""sd"":4.82}","{""value"":20.58,""max"":27,""min"":15,""sd"":3.45}","{""value"":13.63,""max"":17,""min"":11,""sd"":2.27}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.71,""max"":23.78,""min"":23.61,""sd"":0.11}","{""value"":72.99,""max"":73.4,""min"":72.48,""sd"":0.38}","{""value"":902.34,""max"":902.41,""min"":902.26,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-07T04:29:14.000Z","{""value"":23.63,""max"":32,""min"":19,""sd"":3.45}","{""value"":21.1,""max"":27,""min"":17,""sd"":2.05}","{""value"":15.17,""max"":17,""min"":13,""sd"":1.18}",,,,,,,,,,2
"2020-09-07T04:14:03.000Z","{""value"":20.87,""max"":26,""min"":17,""sd"":3.09}","{""value"":18.6,""max"":20,""min"":17,""sd"":1.18}","{""value"":13.67,""max"":15,""min"":13,""sd"":0.62}",,,,,,,,,,2
"2020-09-07T04:14:03.000Z","{""value"":26.13,""max"":34,""min"":21,""sd"":3.94}","{""value"":22.47,""max"":24,""min"":21,""sd"":0.92}","{""value"":14.33,""max"":15,""min"":13,""sd"":0.62}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.77,""max"":23.79,""min"":23.76,""sd"":0.06}","{""value"":72.67,""max"":73.15,""min"":72.15,""sd"":0.38}","{""value"":902.26,""max"":902.33,""min"":902.2,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.04}",
"2020-09-07T03:58:32.000Z","{""value"":14.93,""max"":22,""min"":11,""sd"":1.98}","{""value"":12.43,""max"":15,""min"":10,""sd"":1.25}","{""value"":8.2,""max"":10,""min"":7,""sd"":1.01}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.82,""max"":23.88,""min"":23.77,""sd"":0.09}","{""value"":71.14,""max"":72.31,""min"":70.6,""sd"":0.53}","{""value"":902.42,""max"":902.54,""min"":902.25,""sd"":0.16}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-07T03:58:32.000Z","{""value"":12.03,""max"":16,""min"":9,""sd"":1.38}","{""value"":10.63,""max"":12,""min"":9,""sd"":1.01}","{""value"":8.4,""max"":10,""min"":7,""sd"":0.88}",,,,,,,,,,2
"2020-09-07T03:42:57.000Z","{""value"":11.67,""max"":14,""min"":10,""sd"":1.59}","{""value"":10.53,""max"":12,""min"":9,""sd"":0.99}","{""value"":8.2,""max"":10,""min"":7,""sd"":0.86}",,,,,,,,,,2
"2020-09-07T03:42:57.000Z","{""value"":14.6,""max"":21,""min"":10,""sd"":3.85}","{""value"":11.6,""max"":14,""min"":10,""sd"":1.3}","{""value"":7.53,""max"":8,""min"":7,""sd"":0.52}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.97,""max"":24.02,""min"":23.89,""sd"":0.09}","{""value"":70.61,""max"":70.79,""min"":70.44,""sd"":0.2}","{""value"":902.61,""max"":902.7,""min"":902.5,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.03}",
"2020-09-07T03:27:42.000Z","{""value"":15.17,""max"":19,""min"":12,""sd"":1.25}","{""value"":14.3,""max"":17,""min"":12,""sd"":1.41}","{""value"":10.87,""max"":14,""min"":9,""sd"":1.15}",,,,,,,,,,2
"2020-09-07T03:27:42.000Z","{""value"":16.63,""max"":24,""min"":11,""sd"":2.63}","{""value"":14.17,""max"":17,""min"":11,""sd"":2.09}","{""value"":9.83,""max"":12,""min"":7,""sd"":1.42}","{""value"":0,""max"":0.08,""min"":0,""sd"":0.02}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.11,""max"":24.16,""min"":24.01,""sd"":0.1}","{""value"":71.07,""max"":71.96,""min"":70.38,""sd"":0.47}","{""value"":902.6,""max"":902.65,""min"":902.51,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.03}",
"2020-09-07T03:12:26.000Z","{""value"":22.73,""max"":25,""min"":18,""sd"":2.02}","{""value"":20.27,""max"":23,""min"":18,""sd"":1.49}","{""value"":14.4,""max"":16,""min"":14,""sd"":0.63}",,,,,,,,,,2
"2020-09-07T03:12:26.000Z","{""value"":28.13,""max"":35,""min"":24,""sd"":3.58}","{""value"":22,""max"":27,""min"":19,""sd"":2.36}","{""value"":14.53,""max"":17,""min"":12,""sd"":1.36}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592.01,""max"":593,""min"":592,""sd"":0.16}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.19,""max"":24.22,""min"":24.15,""sd"":0.08}","{""value"":72.6,""max"":72.93,""min"":72.05,""sd"":0.34}","{""value"":902.49,""max"":902.55,""min"":902.42,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.04,""min"":0,""sd"":0.06}",
"2020-09-07T02:57:16.000Z","{""value"":20.07,""max"":25,""min"":16,""sd"":2.07}","{""value"":18.1,""max"":21,""min"":15,""sd"":1.37}","{""value"":12.9,""max"":15,""min"":11,""sd"":1.18}",,,,,,,,,,2
"2020-09-07T02:57:16.000Z","{""value"":24.03,""max"":30,""min"":18,""sd"":2.7}","{""value"":21.33,""max"":24,""min"":18,""sd"":1.86}","{""value"":14.2,""max"":17,""min"":11,""sd"":1.58}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.01}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.19,""max"":24.21,""min"":24.17,""sd"":0.07}","{""value"":72.16,""max"":72.83,""min"":71.41,""sd"":0.52}","{""value"":902.41,""max"":902.47,""min"":902.35,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.12,""max"":4.13,""min"":4.12,""sd"":0.01}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-07T02:42:07.000Z","{""value"":18.2,""max"":25,""min"":15,""sd"":3}","{""value"":17,""max"":19,""min"":15,""sd"":1.56}","{""value"":10.93,""max"":12,""min"":10,""sd"":0.46}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592.02,""max"":593,""min"":592,""sd"":0.27}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.21,""max"":24.26,""min"":24.18,""sd"":0.08}","{""value"":70.12,""max"":71.72,""min"":68.65,""sd"":1.01}","{""value"":902.25,""max"":902.45,""min"":902.05,""sd"":0.2}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.13,""min"":4.12,""sd"":0.04}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.04}",
"2020-09-07T02:42:07.000Z","{""value"":17.27,""max"":19,""min"":15,""sd"":1.33}","{""value"":16.33,""max"":18,""min"":14,""sd"":1.35}","{""value"":12.47,""max"":14,""min"":10,""sd"":1.19}",,,,,,,,,,2
"2020-09-07T02:26:57.000Z","{""value"":16.13,""max"":18,""min"":14,""sd"":1.19}","{""value"":15.53,""max"":18,""min"":14,""sd"":1.19}","{""value"":11.27,""max"":12,""min"":10,""sd"":0.7}",,,,,,,,,,2
"2020-09-07T02:26:57.000Z","{""value"":24.93,""max"":30,""min"":16,""sd"":4.8}","{""value"":19.13,""max"":22,""min"":16,""sd"":1.77}","{""value"":13.13,""max"":14,""min"":12,""sd"":0.64}","{""value"":0,""max"":0.17,""min"":0,""sd"":0.04}","{""value"":592.1,""max"":593,""min"":592,""sd"":0.51}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.28,""max"":24.3,""min"":24.26,""sd"":0.07}","{""value"":68.2,""max"":68.83,""min"":67.68,""sd"":0.49}","{""value"":901.95,""max"":902.1,""min"":901.85,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.13,""min"":4.12,""sd"":0.05}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.06}",
"2020-09-07T02:11:47.000Z","{""value"":10.23,""max"":14,""min"":8,""sd"":1.13}","{""value"":9.47,""max"":11,""min"":8,""sd"":0.91}","{""value"":7.37,""max"":8,""min"":6,""sd"":0.75}",,,,,,,,,,2
"2020-09-07T02:11:47.000Z","{""value"":12,""max"":18,""min"":9,""sd"":1.87}","{""value"":10.47,""max"":12,""min"":8,""sd"":1.44}","{""value"":7.33,""max"":9,""min"":6,""sd"":1.04}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.01}","{""value"":592.04,""max"":593,""min"":592,""sd"":0.34}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.27,""max"":24.29,""min"":24.25,""sd"":0.07}","{""value"":67.57,""max"":67.85,""min"":67.35,""sd"":0.28}","{""value"":901.81,""max"":901.92,""min"":901.66,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.13,""max"":4.13,""min"":4.12,""sd"":0.05}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.05}",
"2020-09-07T01:56:33.000Z","{""value"":13.4,""max"":18,""min"":11,""sd"":2.53}","{""value"":12.27,""max"":14,""min"":11,""sd"":1.16}","{""value"":7.27,""max"":9,""min"":6,""sd"":0.96}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.02}","{""value"":592.03,""max"":593,""min"":592,""sd"":0.33}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.27,""max"":24.3,""min"":24.24,""sd"":0.07}","{""value"":68.72,""max"":69.97,""min"":67.43,""sd"":1.01}","{""value"":901.54,""max"":901.68,""min"":901.39,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.03}","{""value"":4.13,""max"":4.13,""min"":4.12,""sd"":0.04}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.04}",
"2020-09-07T01:56:33.000Z","{""value"":10.33,""max"":12,""min"":9,""sd"":0.72}","{""value"":10,""max"":11,""min"":9,""sd"":0.53}","{""value"":7.93,""max"":9,""min"":7,""sd"":0.59}",,,,,,,,,,2
"2020-09-07T01:41:23.000Z","{""value"":13.17,""max"":19,""min"":6,""sd"":2.42}","{""value"":11.5,""max"":15,""min"":6,""sd"":2.06}","{""value"":8.83,""max"":11,""min"":5,""sd"":1.64}",,,,,,,,,,2
"2020-09-07T01:41:23.000Z","{""value"":15.4,""max"":24,""min"":10,""sd"":2.31}","{""value"":12.23,""max"":18,""min"":7,""sd"":3.35}","{""value"":8.37,""max"":11,""min"":5,""sd"":2.07}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.01}","{""value"":592.38,""max"":593,""min"":592,""sd"":0.7}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.32,""max"":24.35,""min"":24.3,""sd"":0.07}","{""value"":68.31,""max"":69.36,""min"":66.67,""sd"":0.86}","{""value"":901.44,""max"":901.5,""min"":901.35,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.13,""max"":4.13,""min"":4.13,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.07}",
"2020-09-07T01:26:14.000Z","{""value"":10.2,""max"":13,""min"":7,""sd"":2.01}","{""value"":8.53,""max"":11,""min"":6,""sd"":1.6}","{""value"":5.8,""max"":7,""min"":4,""sd"":1.08}",,,,,,,,,,2
"2020-09-07T01:26:14.000Z","{""value"":11.47,""max"":16,""min"":9,""sd"":2}","{""value"":9.33,""max"":10,""min"":8,""sd"":0.72}","{""value"":6.27,""max"":7,""min"":5,""sd"":0.8}","{""value"":0,""max"":0.05,""min"":0,""sd"":0.02}","{""value"":592.98,""max"":593,""min"":592,""sd"":0.21}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.39,""max"":24.43,""min"":24.3,""sd"":0.09}","{""value"":67.28,""max"":67.75,""min"":66.41,""sd"":0.51}","{""value"":901.35,""max"":901.4,""min"":901.29,""sd"":0.13}","{""value"":4.92,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.13,""max"":4.13,""min"":4.13,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.04}",
